999 	19	4	
# type	x	y	ani_set_id	tag	tag1	tag2
# type: 0 = Mario , 1 = Brick, 2 = Goomba, 3 = Koopas, 4 = Block
# MARIO
0	80	384	1
#0	963	350	1
# === Brick === 
# ---- platform brick ----
1	0	417	0	1	3	0
1	16	417	0	1	3	0
1	32	417	0	1	3	0
1	48	417	0	1	3	0
1	64	417	0	1	3	0
1	80	417	0	1	3	0
1	96	417	0	1	3	0
1	112	417	0	1	3	0
1	128	417	0	1	3	0
1	144	417	0	1	3	1
1	160	417	0	1	3	1
1	176	417	0	1	3	1
1	192	417	0	1	3	1
1	208	417	0	1	3	1
1	224	417	0	1	3	1
1	240	417	0	1	3	1
1	256	417	0	1	3	1
1	272	417	0	1	3	2
1	288	417	0	1	3	2
1	304	417	0	1	3	2
1	320	417	0	1	3	2
1	336	417	0	1	3	2
1	352	417	0	1	3	2
1	368	417	0	1	3	2
1	384	417	0	1	3	2
1	400	417	0	1	3	2
1	416	417	0	1	3	3
1	432	417	0	1	3	3
1	448	417	0	1	3	3
1	464	417	0	1	3	3
1	480	417	0	1	3	3
1	496	417	0	1	3	3
1	512	417	0	1	3	3
1	528	417	0	1	3	3
1	544	417	0	1	3	3
1	560	417	0	1	3	3
1	576	417	0	1	3	3
1	592	417	0	1	3	3
1	608	417	0	1	3	3
1	624	417	0	1	3	3
1	640	417	0	1	3	4
1	656	417	0	1	3	4
1	672	417	0	1	3	4
1	688	417	0	1	3	4
1	704	417	0	1	3	5
1	720	417	0	1	3	5
1	736	417	0	1	3	5
1	752	417	0	1	3	5
1	768	417	0	1	3	5
1	784	417	0	1	3	5
1	800	417	0	1	3	5
1	816	417	0	1	3	6
1	832	417	0	1	3	6
1	848	417	0	1	3	6
1	864	417	0	1	3	6
1	880	417	0	1	3	6
1	896	417	0	1	3	6
1	912	417	0	1	3	6
1	928	417	0	1	3	6
1	944	417	0	1	3	6
1	960	417	0	1	3	7
1	976	417	0	1	3	7
1	992	417	0	1	3	7
1	1008	417	0	1	3	7
1	1024	417	0	1	3	7
1	1040	417	0	1	3	7
1	1056	417	0	1	3	7
1	1072	417	0	1	3	7
1	1088	417	0	1	3	8
1	1104	417	0	1	3	8
1	1120	417	0	1	3	8
1	1136	417	0	1	3	8
1	1152	417	0	1	3	8
1	1168	417	0	1	3	8
1	1184	417	0	1	3	8
1	1200	417	0	1	3	8
1	1216	417	0	1	3	8
1	1232	417	0	1	3	9
1	1248	417	0	1	3	9
1	1260	417	0	1	3	9
1	1296	417	0	1	3	9
1	1312	417	0	1	3	9
1	1328	417	0	1	3	9
1	1344	417	0	1	3	9
1	1360	417	0	1	3	9
1	1376	417	0	1	3	10
1	1392	417	0	1	3	10
1	1408	417	0	1	3	10
1	1424	417	0	1	3	10
1	1440	417	0	1	3	10
1	1450	417	0	1	3	10
1	1488	417	0	1	3	10
1	1504	417	0	1	3	11
1	1520	417	0	1	3	11
1	1536	417	0	1	3	11
1	1552	417	0	1	3	11
1	1568	417	0	1	3	11
1	1584	417	0	1	3	11
1	1600	417	0	1	3	11
1	1616	417	0	1	3	11
1	1632	417	0	1	3	11
1	1648	417	0	1	3	12
1	1664	417	0	1	3	12
1	1680	417	0	1	3	12
1	1696	417	0	1	3	12
1	1712	417	0	1	3	12
1	1728	417	0	1	3	12
1	1744	417	0	1	3	12
1	1760	417	0	1	3	12
1	1776	417	0	1	3	13
1	1792	417	0	1	3	13
1	1808	417	0	1	3	13
1	1824	417	0	1	3	13
1	1840	417	0	1	3	13
1	1856	417	0	1	3	13
1	1872	417	0	1	3	13
1	1888	417	0	1	3	13
1	1904	417	0	1	3	13
1	1920	417	0	1	3	14
1	1936	417	0	1	3	14
1	1952	417	0	1	3	14
1	1968	417	0	1	3	14
1	1984	417	0	1	3	14
1	2000	417	0	1	3	14
1	2016	417	0	1	3	14
1	2032	417	0	1	3	14
1	2048	417	0	1	3	15
1	2064	417	0	1	3	15
1	2080	417	0	1	3	15
1	2096	417	0	1	3	15
1	2112	417	0	1	3	15
1	2128	417	0	1	3	15
1	2144	417	0	1	3	15
1	2160	417	0	1	3	15
1	2176	417	0	1	3	15
1	2192	417	0	1	3	16
1	2208	417	0	1	3	16
1	2224	417	0	1	3	16
1	2240	417	0	1	3	16
1	2256	417	0	1	3	16
1	2272	417	0	1	3	16
1	2288	417	0	1	3	16
1	2304	417	0	1	3	16
1	2320	417	0	1	3	17
1	2336	417	0	1	3	17
1	2352	417	0	1	3	17
1	2368	417	0	1	3	17
1	2384	417	0	1	3	17
1	2400	417	0	1	3	17
1	2416	417	0	1	3	17
1	2432	417	0	1	3	17
1	2448	417	0	1	3	17
1	2464	417	0	1	3	18
1	2480	417	0	1	3	18
1	2496	417	0	1	3	18
1	2512	417	0	1	3	18
1	2528	417	0	1	3	18
1	2544	417	0	1	3	18
# --- brick with flash animation ---
112	509	353	12	12	2	4
112	509	369	12	12	2	4
112	509	385	12	12	3	4
112	509	401	12	12	3	4
112	525	353	12	12	2	4
112	525	369	12	12	2	4
112	525	401	12	12	3	4
112	541	353	12	12	2	4
112	541	401	12	12	3	4
112	557	369	12	12	2	4
112	573	369	12	12	2	4
112	573	401	12	12	3	4
112	589	337	12	12	2	4
112	589	353	12	12	2	4
142	589	385	42	42	4	1	4	3	4
142	605	337	42	42	4	1	1	2	4
112	605	353	12	12	2	4
112	605	385	12	12	3	4
112	605	401	12	12	3	4
112	621	337	12	12	2	4
112	621	385	12	12	3	4
112	621	401	12	12	3	4
112	637	337	12	12	2	4
112	637	353	12	12	2	4
112	637	385	12	12	3	4
112	637	401	12	12	3	4
# --- question brick --- Coin:1 ; Leaf:4 ; mushroom:1 ; switch:6 
142	525	385	42	42	0	0	0	3	3
142	637	369	42	42	0	0	0	2	4
# --- Musical brick ---
150	480	369	100	95	2	3
150	509	337	100	95	2	3
# --- woody brick ----
1	720	353	46	46	2	5
1	736	353	46	46	2	5
1	752	353	46	46	2	5
1	768	353	46	46	2	5
1	832	353	46	46	2	6
1	832	369	46	46	2	6
1	832	385	46	46	2	6
1	832	401	46	46	3	6
1	960	369	46	46	2	7
1	960	385	46	46	2	7
1	960	401	46	46	3	7
1	1088	353	46	46	2	8
1	1088	369	46	46	2	8
1	1088	385	46	46	2	8
1	1088	401	46	46	3	8
1	1216	353	46	46	2	8
1	1216	369	46	46	2	8
1	1216	385	46	46	2	8
1	1216	401	46	46	3	8
# === Koopas ===
# --- Green ---
#3	208	390	3	0	3	1
3	800	390	3	0	3	5
3	1920	390	3	0	3	14
# --- Red ---
3	624	310	3	1	2	4
3	1664	310	3	1	2	12
# === Goomba === 
# --- Yellow ---
2	928	400	2	0	3	6
2	1616	400	2	0	3	11
2	1648	400	2	0	3	12
# --- Red ---
2	1056	397	2	1	3	7
2	1184	397	2	1	3	8
# === Coin ===
6	1009	319	6	6	2	7
6	1025	319	6	6	2	7
6	1041	319	6	6	2	7
6	1137	319	6	6	2	8
6	1152	319	6	6	2	8
6	1169	319	6	6	2	8
6	1585	335	6	6	2	11
6	1665	303	6	6	2	12
6	1729	271	6	6	2	12
6	1745	271	6	6	2	12
6	1761	271	6	6	2	12
# === Block Line === 
4	173	385	15	3	1
4	189	385	15	3	1
4	205	385	15	3	1
4	221	385	15	3	1
4	221	337	15	2	1
4	237	337	15	2	1
4	253	337	15	2	1
4	269	337	15	2	1
4	1549	369	15	2	11
4	1565	369	15	2	11
4	1581	369	15	2	11
4	1597	369	15	2	11
4	1613	369	15	2	11
4	1565	273	15	2	11
4	1581	273	15	2	11
4	1597	273	15	2	11
4	1613	273	15	2	11
4	1645	337	15	2	12
4	1661	337	15	2	12
4	1677	337	15	2	12
4	1693	337	15	2	12
4	1725	305	15	2	12
4	1741	305	15	2	12
4	1757	305	15	2	12
4	1773	305	15	2	13
4	1757	353	15	2	12
4	1773	353	15	2	13
4	1789	353	15	2	13
4	1805	353	15	2	13
4	1821	353	15	2	13
4	1853	321	15	2	13
4	1869	321	15	2	13
4	1885	321	15	2	13
4	1901	321	15	2	13
4	1933	289	15	2	14
4	1949	289	15	2	14
4	1965	289	15	2	14
4	1981	289	15	2	14
# === Boomerang Koopas ===
160	333	390	8	0	0	3	2
#160	208	380	8	0	0	2	1
